,week,shift,production_id,production
776,7.0,1.0,20.0,6.0
777,7.0,1.0,21.0,21.0
778,7.0,1.0,22.0,87.0
779,7.0,1.0,23.0,85.0
780,7.0,1.0,24.0,14.0
781,7.0,1.0,25.0,80.0
782,7.0,1.0,26.0,34.0
783,7.0,1.0,27.0,57.0
784,7.0,1.0,28.0,8.0
785,7.0,1.0,29.0,29.0
786,7.0,1.0,30.0,48.0
787,7.0,1.0,31.0,17.0
788,7.0,1.0,32.0,80.0
789,7.0,1.0,33.0,42.0
790,7.0,1.0,34.0,26.0
791,7.0,1.0,35.0,68.0
792,7.0,1.0,36.0,24.0
793,7.0,1.0,37.0,18.0
794,7.0,1.0,38.0,39.0
795,7.0,1.0,39.0,26.0
796,7.0,1.0,40.0,51.0
797,7.0,1.0,41.0,1.0
798,7.0,2.0,0.0,98.0
799,7.0,2.0,1.0,76.0
800,7.0,2.0,2.0,24.0
801,7.0,2.0,3.0,81.0
802,7.0,2.0,4.0,7.0
803,7.0,2.0,5.0,7.0
804,7.0,2.0,6.0,67.0
805,7.0,2.0,7.0,3.0
806,7.0,2.0,8.0,13.0
807,7.0,2.0,9.0,10.0
808,7.0,2.0,10.0,54.0
809,7.0,2.0,11.0,1.0
810,7.0,2.0,12.0,80.0
811,7.0,2.0,13.0,95.0
812,7.0,2.0,14.0,25.0
813,7.0,2.0,15.0,47.0
814,7.0,2.0,16.0,39.0
815,7.0,2.0,17.0,14.0
816,7.0,2.0,18.0,42.0
817,7.0,2.0,19.0,55.0
818,7.0,2.0,20.0,4.0
819,7.0,2.0,21.0,0.0
820,7.0,2.0,22.0,94.0
821,7.0,2.0,23.0,32.0
822,7.0,2.0,24.0,66.0
823,7.0,2.0,25.0,3.0
824,7.0,2.0,26.0,29.0
825,7.0,2.0,27.0,64.0
826,7.0,2.0,28.0,79.0
827,7.0,2.0,29.0,29.0
828,7.0,2.0,30.0,21.0
829,7.0,2.0,31.0,31.0
830,7.0,2.0,32.0,86.0
831,7.0,2.0,33.0,20.0
832,7.0,2.0,34.0,14.0
833,7.0,2.0,35.0,18.0
834,7.0,2.0,36.0,16.0
835,7.0,2.0,37.0,48.0
836,7.0,2.0,38.0,34.0
837,7.0,2.0,39.0,10.0
838,7.0,2.0,40.0,54.0
839,7.0,2.0,41.0,38.0
840,7.0,3.0,0.0,89.0
841,7.0,3.0,1.0,95.0
842,7.0,3.0,2.0,28.0
843,7.0,3.0,3.0,93.0
844,7.0,3.0,4.0,15.0
845,7.0,3.0,5.0,96.0
846,7.0,3.0,6.0,70.0
847,7.0,3.0,7.0,62.0
848,7.0,3.0,8.0,67.0
849,7.0,3.0,9.0,30.0
850,7.0,3.0,10.0,55.0
851,7.0,3.0,11.0,63.0
852,7.0,3.0,12.0,30.0
853,7.0,3.0,13.0,45.0
854,7.0,3.0,14.0,77.0
855,7.0,3.0,15.0,41.0
856,7.0,3.0,16.0,64.0
857,7.0,3.0,17.0,89.0
858,7.0,3.0,18.0,45.0
859,7.0,3.0,19.0,76.0
860,7.0,3.0,20.0,5.0
861,7.0,3.0,21.0,83.0
862,7.0,3.0,22.0,35.0
863,7.0,3.0,23.0,47.0
864,7.0,3.0,24.0,76.0
865,7.0,3.0,25.0,27.0
866,7.0,3.0,26.0,11.0
867,7.0,3.0,27.0,20.0
868,7.0,3.0,28.0,69.0
869,7.0,3.0,29.0,34.0
870,7.0,3.0,30.0,87.0
871,7.0,3.0,31.0,59.0
872,7.0,3.0,32.0,41.0
873,7.0,3.0,33.0,75.0
874,7.0,3.0,34.0,15.0
875,7.0,3.0,35.0,30.0
876,7.0,3.0,36.0,14.0
877,7.0,3.0,37.0,20.0
878,7.0,3.0,38.0,69.0
879,7.0,3.0,39.0,13.0
880,7.0,3.0,40.0,5.0
881,7.0,3.0,41.0,94.0
882,8.0,1.0,0.0,48.0
883,8.0,1.0,1.0,93.0
884,8.0,1.0,2.0,61.0
885,8.0,1.0,3.0,30.0
886,8.0,1.0,4.0,38.0
887,8.0,1.0,5.0,14.0
888,8.0,1.0,6.0,23.0
889,8.0,1.0,7.0,6.0
890,8.0,1.0,8.0,36.0
891,8.0,1.0,9.0,71.0
892,8.0,1.0,10.0,48.0
893,8.0,1.0,11.0,72.0
894,8.0,1.0,12.0,79.0
895,8.0,1.0,13.0,11.0
896,8.0,1.0,14.0,34.0
897,8.0,1.0,15.0,0.0
898,8.0,1.0,16.0,77.0
899,8.0,1.0,17.0,85.0
900,8.0,1.0,18.0,15.0
901,8.0,1.0,19.0,72.0
902,8.0,1.0,20.0,21.0
903,8.0,1.0,21.0,23.0
904,8.0,1.0,22.0,53.0
905,8.0,1.0,23.0,13.0
906,8.0,1.0,24.0,40.0
907,8.0,1.0,25.0,85.0
908,8.0,1.0,26.0,85.0
909,8.0,1.0,27.0,18.0
910,8.0,1.0,28.0,91.0
911,8.0,1.0,29.0,37.0
912,8.0,1.0,30.0,34.0
913,8.0,1.0,31.0,6.0
914,8.0,1.0,32.0,35.0
915,8.0,1.0,33.0,74.0
916,8.0,1.0,34.0,31.0
917,8.0,1.0,35.0,31.0
918,8.0,1.0,36.0,69.0
919,8.0,1.0,37.0,46.0
920,8.0,1.0,38.0,90.0
921,8.0,1.0,39.0,55.0
922,8.0,1.0,40.0,93.0
923,8.0,1.0,41.0,11.0
924,8.0,2.0,0.0,86.0
925,8.0,2.0,1.0,84.0
926,8.0,2.0,2.0,63.0
927,8.0,2.0,3.0,9.0
928,8.0,2.0,4.0,44.0
929,8.0,2.0,5.0,90.0
930,8.0,2.0,6.0,5.0
931,8.0,2.0,7.0,36.0
932,8.0,2.0,8.0,21.0
933,8.0,2.0,9.0,49.0
934,8.0,2.0,10.0,76.0
935,8.0,2.0,11.0,87.0
936,8.0,2.0,12.0,3.0
937,8.0,2.0,13.0,64.0
938,8.0,2.0,14.0,7.0
939,8.0,2.0,15.0,28.0
940,8.0,2.0,16.0,98.0
941,8.0,2.0,17.0,47.0
942,8.0,2.0,18.0,74.0
943,8.0,2.0,19.0,67.0
944,8.0,2.0,20.0,0.0
945,8.0,2.0,21.0,97.0
946,8.0,2.0,22.0,37.0
947,8.0,2.0,23.0,40.0
948,8.0,2.0,24.0,74.0
949,8.0,2.0,25.0,20.0
950,8.0,2.0,26.0,99.0
951,8.0,2.0,27.0,24.0
952,8.0,2.0,28.0,88.0
953,8.0,2.0,29.0,48.0
954,8.0,2.0,30.0,54.0
955,8.0,2.0,31.0,41.0
956,8.0,2.0,32.0,82.0
957,8.0,2.0,33.0,19.0
958,8.0,2.0,34.0,46.0
959,8.0,2.0,35.0,45.0
960,8.0,2.0,36.0,21.0
961,8.0,2.0,37.0,24.0
962,8.0,2.0,38.0,60.0
963,8.0,2.0,39.0,72.0
964,8.0,2.0,40.0,5.0
965,8.0,2.0,41.0,19.0
966,8.0,3.0,0.0,35.0
967,8.0,3.0,1.0,37.0
968,8.0,3.0,2.0,44.0
969,8.0,3.0,3.0,30.0
970,8.0,3.0,4.0,96.0
971,8.0,3.0,5.0,57.0
972,8.0,3.0,6.0,56.0
973,8.0,3.0,7.0,74.0
974,8.0,3.0,8.0,52.0
975,8.0,3.0,9.0,29.0
976,8.0,3.0,10.0,45.0
977,8.0,3.0,11.0,97.0
978,8.0,3.0,12.0,8.0
979,8.0,3.0,13.0,55.0
980,8.0,3.0,14.0,0.0
981,8.0,3.0,15.0,56.0
982,8.0,3.0,16.0,22.0
983,8.0,3.0,17.0,35.0
984,8.0,3.0,18.0,30.0
985,8.0,3.0,19.0,21.0
986,8.0,3.0,20.0,74.0
987,8.0,3.0,21.0,48.0
988,8.0,3.0,22.0,9.0
989,8.0,3.0,23.0,71.0
990,8.0,3.0,24.0,4.0
991,8.0,3.0,25.0,47.0
992,8.0,3.0,26.0,42.0
993,8.0,3.0,27.0,16.0
994,8.0,3.0,28.0,50.0
995,8.0,3.0,29.0,51.0
996,8.0,3.0,30.0,56.0
997,8.0,3.0,31.0,58.0
998,8.0,3.0,32.0,80.0
999,8.0,3.0,33.0,42.0
1000,8.0,3.0,34.0,19.0
1001,8.0,3.0,35.0,91.0
1002,8.0,3.0,36.0,46.0
1003,8.0,3.0,37.0,41.0
1004,8.0,3.0,38.0,4.0
1005,8.0,3.0,39.0,92.0
1006,8.0,3.0,40.0,36.0
1007,8.0,3.0,41.0,98.0
1008,9.0,1.0,0.0,43.0
1009,9.0,1.0,1.0,79.0
1010,9.0,1.0,2.0,61.0
1011,9.0,1.0,3.0,21.0
1012,9.0,1.0,4.0,63.0
1013,9.0,1.0,5.0,55.0
1014,9.0,1.0,6.0,17.0
1015,9.0,1.0,7.0,3.0
1016,9.0,1.0,8.0,88.0
1017,9.0,1.0,9.0,36.0
1018,9.0,1.0,10.0,36.0
1019,9.0,1.0,11.0,69.0
1020,9.0,1.0,12.0,35.0
1021,9.0,1.0,13.0,20.0
1022,9.0,1.0,14.0,16.0
1023,9.0,1.0,15.0,72.0
1024,9.0,1.0,16.0,37.0
1025,9.0,1.0,17.0,47.0
1026,9.0,1.0,18.0,52.0
1027,9.0,1.0,19.0,30.0
1028,9.0,1.0,20.0,78.0
1029,9.0,1.0,21.0,81.0
1030,9.0,1.0,22.0,4.0
1031,9.0,1.0,23.0,31.0
1032,9.0,1.0,24.0,17.0
1033,9.0,1.0,25.0,38.0
1034,9.0,1.0,26.0,56.0
1035,9.0,1.0,27.0,78.0
1036,9.0,1.0,28.0,18.0
1037,9.0,1.0,29.0,2.0
1038,9.0,1.0,30.0,45.0
1039,9.0,1.0,31.0,57.0
1040,9.0,1.0,32.0,58.0
1041,9.0,1.0,33.0,44.0
1042,9.0,1.0,34.0,49.0
1043,9.0,1.0,35.0,65.0
1044,9.0,1.0,36.0,31.0
1045,9.0,1.0,37.0,51.0
1046,9.0,1.0,38.0,26.0
1047,9.0,1.0,39.0,10.0
1048,9.0,1.0,40.0,48.0
1049,9.0,1.0,41.0,19.0
1050,9.0,2.0,0.0,89.0
1051,9.0,2.0,1.0,8.0
1052,9.0,2.0,2.0,44.0
1053,9.0,2.0,3.0,59.0
1054,9.0,2.0,4.0,61.0
1055,9.0,2.0,5.0,16.0
1056,9.0,2.0,6.0,59.0
1057,9.0,2.0,7.0,87.0
1058,9.0,2.0,8.0,49.0
1059,9.0,2.0,9.0,89.0
1060,9.0,2.0,10.0,60.0
1061,9.0,2.0,11.0,75.0
1062,9.0,2.0,12.0,95.0
1063,9.0,2.0,13.0,0.0
1064,9.0,2.0,14.0,22.0
1065,9.0,2.0,15.0,77.0
1066,9.0,2.0,16.0,100.0
1067,9.0,2.0,17.0,80.0
1068,9.0,2.0,18.0,44.0
1069,9.0,2.0,19.0,61.0
1070,9.0,2.0,20.0,96.0
1071,9.0,2.0,21.0,51.0
1072,9.0,2.0,22.0,69.0
1073,9.0,2.0,23.0,1.0
1074,9.0,2.0,24.0,4.0
1075,9.0,2.0,25.0,76.0
1076,9.0,2.0,26.0,41.0
1077,9.0,2.0,27.0,60.0
1078,9.0,2.0,28.0,80.0
1079,9.0,2.0,29.0,70.0
1080,9.0,2.0,30.0,30.0
1081,9.0,2.0,31.0,76.0
1082,9.0,2.0,32.0,25.0
1083,9.0,2.0,33.0,66.0
1084,9.0,2.0,34.0,89.0
1085,9.0,2.0,35.0,36.0
1086,9.0,2.0,36.0,31.0
1087,9.0,2.0,37.0,75.0
1088,9.0,2.0,38.0,41.0
1089,9.0,2.0,39.0,20.0
1090,9.0,2.0,40.0,10.0
1091,9.0,2.0,41.0,93.0
1092,9.0,3.0,0.0,94.0
1093,9.0,3.0,1.0,24.0
1094,9.0,3.0,2.0,97.0
1095,9.0,3.0,3.0,58.0
1096,9.0,3.0,4.0,89.0
1097,9.0,3.0,5.0,35.0
1098,9.0,3.0,6.0,53.0
1099,9.0,3.0,7.0,46.0
1100,9.0,3.0,8.0,98.0
1101,9.0,3.0,9.0,9.0
1102,9.0,3.0,10.0,31.0
1103,9.0,3.0,11.0,58.0
1104,9.0,3.0,12.0,17.0
1105,9.0,3.0,13.0,67.0
1106,9.0,3.0,14.0,31.0
1107,9.0,3.0,15.0,17.0
1108,9.0,3.0,16.0,65.0
1109,9.0,3.0,17.0,34.0
1110,9.0,3.0,18.0,24.0
1111,9.0,3.0,19.0,64.0
1112,9.0,3.0,20.0,85.0
1113,9.0,3.0,21.0,32.0
1114,9.0,3.0,22.0,54.0
1115,9.0,3.0,23.0,14.0
1116,9.0,3.0,24.0,72.0
1117,9.0,3.0,25.0,63.0
1118,9.0,3.0,26.0,8.0
1119,9.0,3.0,27.0,37.0
1120,9.0,3.0,28.0,59.0
1121,9.0,3.0,29.0,87.0
1122,9.0,3.0,30.0,55.0
1123,9.0,3.0,31.0,33.0
1124,9.0,3.0,32.0,78.0
1125,9.0,3.0,33.0,92.0
1126,9.0,3.0,34.0,20.0
1127,9.0,3.0,35.0,25.0
1128,9.0,3.0,36.0,23.0
1129,9.0,3.0,37.0,57.0
1130,9.0,3.0,38.0,20.0
1131,9.0,3.0,39.0,86.0
1132,9.0,3.0,40.0,29.0
1133,9.0,3.0,41.0,13.0
1134,10.0,1.0,0.0,11.0
1135,10.0,1.0,1.0,36.0
1136,10.0,1.0,2.0,5.0
1137,10.0,1.0,3.0,9.0
1138,10.0,1.0,4.0,89.0
1139,10.0,1.0,5.0,96.0
1140,10.0,1.0,6.0,66.0
1141,10.0,1.0,7.0,50.0
1142,10.0,1.0,8.0,86.0
1143,10.0,1.0,9.0,10.0
1144,10.0,1.0,10.0,56.0
1145,10.0,1.0,11.0,22.0
1146,10.0,1.0,12.0,78.0
1147,10.0,1.0,13.0,46.0
1148,10.0,1.0,14.0,33.0
1149,10.0,1.0,15.0,8.0
1150,10.0,1.0,16.0,76.0
1151,10.0,1.0,17.0,38.0
1152,10.0,1.0,18.0,45.0
1153,10.0,1.0,19.0,30.0
1154,10.0,1.0,20.0,12.0
1155,10.0,1.0,21.0,29.0
1156,10.0,1.0,22.0,0.0
1157,10.0,1.0,23.0,45.0
1158,10.0,1.0,24.0,48.0
1159,10.0,1.0,25.0,12.0
1160,10.0,1.0,26.0,70.0
1161,10.0,1.0,27.0,27.0
1162,10.0,1.0,28.0,27.0
1163,10.0,1.0,29.0,11.0
1164,10.0,1.0,30.0,6.0
1165,10.0,1.0,31.0,90.0
1166,10.0,1.0,32.0,30.0
1167,10.0,1.0,33.0,17.0
1168,10.0,1.0,34.0,49.0
1169,10.0,1.0,35.0,88.0
1170,10.0,1.0,36.0,49.0
1171,10.0,1.0,37.0,37.0
1172,10.0,1.0,38.0,10.0
1173,10.0,1.0,39.0,53.0
1174,10.0,1.0,40.0,32.0
1175,10.0,1.0,41.0,3.0
1176,10.0,2.0,0.0,40.0
1177,10.0,2.0,1.0,77.0
1178,10.0,2.0,2.0,39.0
1179,10.0,2.0,3.0,44.0
1180,10.0,2.0,4.0,81.0
1181,10.0,2.0,5.0,92.0
1182,10.0,2.0,6.0,79.0
1183,10.0,2.0,7.0,20.0
1184,10.0,2.0,8.0,20.0
1185,10.0,2.0,9.0,2.0
1186,10.0,2.0,10.0,32.0
1187,10.0,2.0,11.0,46.0
1188,10.0,2.0,12.0,89.0
1189,10.0,2.0,13.0,33.0
1190,10.0,2.0,14.0,44.0
1191,10.0,2.0,15.0,94.0
1192,10.0,2.0,16.0,74.0
1193,10.0,2.0,17.0,97.0
1194,10.0,2.0,18.0,15.0
1195,10.0,2.0,19.0,99.0
1196,10.0,2.0,20.0,75.0
1197,10.0,2.0,21.0,5.0
1198,10.0,2.0,22.0,92.0
1199,10.0,2.0,23.0,51.0
1200,10.0,2.0,24.0,40.0
1201,10.0,2.0,25.0,44.0
1202,10.0,2.0,26.0,35.0
1203,10.0,2.0,27.0,1.0
1204,10.0,2.0,28.0,93.0
1205,10.0,2.0,29.0,92.0
1206,10.0,2.0,30.0,35.0
1207,10.0,2.0,31.0,2.0
1208,10.0,2.0,32.0,65.0
1209,10.0,2.0,33.0,49.0
1210,10.0,2.0,34.0,62.0
1211,10.0,2.0,35.0,61.0
1212,10.0,2.0,36.0,72.0
1213,10.0,2.0,37.0,16.0
1214,10.0,2.0,38.0,11.0
1215,10.0,2.0,39.0,17.0
1216,10.0,2.0,40.0,49.0
1217,10.0,2.0,41.0,56.0
1218,10.0,3.0,0.0,33.0
1219,10.0,3.0,1.0,44.0
1220,10.0,3.0,2.0,96.0
1221,10.0,3.0,3.0,3.0
1222,10.0,3.0,4.0,19.0
1223,10.0,3.0,5.0,74.0
1224,10.0,3.0,6.0,89.0
1225,10.0,3.0,7.0,100.0
1226,10.0,3.0,8.0,83.0
1227,10.0,3.0,9.0,43.0
1228,10.0,3.0,10.0,58.0
1229,10.0,3.0,11.0,85.0
1230,10.0,3.0,12.0,68.0
1231,10.0,3.0,13.0,34.0
1232,10.0,3.0,14.0,100.0
1233,10.0,3.0,15.0,64.0
1234,10.0,3.0,16.0,44.0
1235,10.0,3.0,17.0,13.0
1236,10.0,3.0,18.0,97.0
1237,10.0,3.0,19.0,21.0
1238,10.0,3.0,20.0,24.0
1239,10.0,3.0,21.0,34.0
1240,10.0,3.0,22.0,71.0
1241,10.0,3.0,23.0,28.0
1242,10.0,3.0,24.0,32.0
1243,10.0,3.0,25.0,7.0
1244,10.0,3.0,26.0,76.0
1245,10.0,3.0,27.0,10.0
1246,10.0,3.0,28.0,52.0
1247,10.0,3.0,29.0,34.0
1248,10.0,3.0,30.0,68.0
1249,10.0,3.0,31.0,27.0
1250,10.0,3.0,32.0,61.0
1251,10.0,3.0,33.0,87.0
1252,10.0,3.0,34.0,14.0
1253,10.0,3.0,35.0,33.0
1254,10.0,3.0,36.0,58.0
1255,10.0,3.0,37.0,66.0
1256,10.0,3.0,38.0,71.0
1257,10.0,3.0,39.0,70.0
1258,10.0,3.0,40.0,37.0
1259,10.0,3.0,41.0,52.0
1260,11.0,1.0,0.0,39.0
1261,11.0,1.0,1.0,75.0
1262,11.0,1.0,2.0,72.0
1263,11.0,1.0,3.0,97.0
1264,11.0,1.0,4.0,32.0
1265,11.0,1.0,5.0,40.0
1266,11.0,1.0,6.0,83.0
1267,11.0,1.0,7.0,54.0
1268,11.0,1.0,8.0,37.0
1269,11.0,1.0,9.0,13.0
1270,11.0,1.0,10.0,3.0
1271,11.0,1.0,11.0,85.0
1272,11.0,1.0,12.0,66.0
1273,11.0,1.0,13.0,71.0
1274,11.0,1.0,14.0,86.0
1275,11.0,1.0,15.0,97.0
1276,11.0,1.0,16.0,43.0
1277,11.0,1.0,17.0,17.0
1278,11.0,1.0,18.0,18.0
1279,11.0,1.0,19.0,68.0
1280,11.0,1.0,20.0,41.0
1281,11.0,1.0,21.0,44.0
1282,11.0,1.0,22.0,2.0
1283,11.0,1.0,23.0,50.0
1284,11.0,1.0,24.0,62.0
1285,11.0,1.0,25.0,36.0
1286,11.0,1.0,26.0,29.0
1287,11.0,1.0,27.0,34.0
1288,11.0,1.0,28.0,60.0
1289,11.0,1.0,29.0,70.0
1290,11.0,1.0,30.0,75.0
1291,11.0,1.0,31.0,20.0
1292,11.0,1.0,32.0,76.0
1293,11.0,1.0,33.0,59.0
1294,11.0,1.0,34.0,49.0
1295,11.0,1.0,35.0,14.0
1296,11.0,1.0,36.0,11.0
1297,11.0,1.0,37.0,74.0
1298,11.0,1.0,38.0,33.0
1299,11.0,1.0,39.0,30.0
1300,11.0,1.0,40.0,98.0
1301,11.0,1.0,41.0,24.0
1302,11.0,2.0,0.0,8.0
1303,11.0,2.0,1.0,89.0
1304,11.0,2.0,2.0,82.0
1305,11.0,2.0,3.0,17.0
1306,11.0,2.0,4.0,6.0
1307,11.0,2.0,5.0,56.0
1308,11.0,2.0,6.0,4.0
1309,11.0,2.0,7.0,95.0
1310,11.0,2.0,8.0,85.0
1311,11.0,2.0,9.0,55.0
1312,11.0,2.0,10.0,52.0
1313,11.0,2.0,11.0,18.0
1314,11.0,2.0,12.0,6.0
1315,11.0,2.0,13.0,82.0
1316,11.0,2.0,14.0,6.0
1317,11.0,2.0,15.0,60.0
1318,11.0,2.0,16.0,95.0
1319,11.0,2.0,17.0,37.0
1320,11.0,2.0,18.0,91.0
1321,11.0,2.0,19.0,22.0
1322,11.0,2.0,20.0,92.0
1323,11.0,2.0,21.0,91.0
1324,11.0,2.0,22.0,20.0
1325,11.0,2.0,23.0,79.0
1326,11.0,2.0,24.0,86.0
1327,11.0,2.0,25.0,75.0
1328,11.0,2.0,26.0,22.0
1329,11.0,2.0,27.0,39.0
1330,11.0,2.0,28.0,63.0
1331,11.0,2.0,29.0,31.0
1332,11.0,2.0,30.0,13.0
1333,11.0,2.0,31.0,7.0
1334,11.0,2.0,32.0,40.0
1335,11.0,2.0,33.0,83.0
1336,11.0,2.0,34.0,95.0
1337,11.0,2.0,35.0,83.0
1338,11.0,2.0,36.0,51.0
1339,11.0,2.0,37.0,46.0
1340,11.0,2.0,38.0,35.0
1341,11.0,2.0,39.0,92.0
1342,11.0,2.0,40.0,8.0
1343,11.0,2.0,41.0,83.0
1344,11.0,3.0,0.0,9.0
1345,11.0,3.0,1.0,45.0
1346,11.0,3.0,2.0,93.0
1347,11.0,3.0,3.0,33.0
1348,11.0,3.0,4.0,75.0
1349,11.0,3.0,5.0,49.0
1350,11.0,3.0,6.0,4.0
1351,11.0,3.0,7.0,1.0
1352,11.0,3.0,8.0,99.0
1353,11.0,3.0,9.0,35.0
1354,11.0,3.0,10.0,24.0
1355,11.0,3.0,11.0,65.0
1356,11.0,3.0,12.0,98.0
1357,11.0,3.0,13.0,13.0
1358,11.0,3.0,14.0,60.0
1359,11.0,3.0,15.0,74.0
1360,11.0,3.0,16.0,55.0
1361,11.0,3.0,17.0,29.0
1362,11.0,3.0,18.0,7.0
1363,11.0,3.0,19.0,26.0
1364,11.0,3.0,20.0,9.0
1365,11.0,3.0,21.0,26.0
1366,11.0,3.0,22.0,41.0
1367,11.0,3.0,23.0,37.0
1368,11.0,3.0,24.0,9.0
1369,11.0,3.0,25.0,17.0
1370,11.0,3.0,26.0,36.0
1371,11.0,3.0,27.0,79.0
1372,11.0,3.0,28.0,77.0
1373,11.0,3.0,29.0,61.0
1374,11.0,3.0,30.0,9.0
1375,11.0,3.0,31.0,63.0
1376,11.0,3.0,32.0,51.0
1377,11.0,3.0,33.0,65.0
1378,11.0,3.0,34.0,29.0
1379,11.0,3.0,35.0,30.0
1380,11.0,3.0,36.0,48.0
1381,11.0,3.0,37.0,63.0
1382,11.0,3.0,38.0,32.0
1383,11.0,3.0,39.0,53.0
1384,11.0,3.0,40.0,60.0
1385,11.0,3.0,41.0,35.0
1386,12.0,1.0,0.0,71.0
1387,12.0,1.0,1.0,73.0
1388,12.0,1.0,2.0,76.0
1389,12.0,1.0,3.0,72.0
1390,12.0,1.0,4.0,100.0
1391,12.0,1.0,5.0,85.0
1392,12.0,1.0,6.0,48.0
1393,12.0,1.0,7.0,31.0
1394,12.0,1.0,8.0,11.0
1395,12.0,1.0,9.0,23.0
1396,12.0,1.0,10.0,55.0
1397,12.0,1.0,11.0,18.0
1398,12.0,1.0,12.0,99.0
1399,12.0,1.0,13.0,93.0
1400,12.0,1.0,14.0,19.0
1401,12.0,1.0,15.0,26.0
1402,12.0,1.0,16.0,75.0
1403,12.0,1.0,17.0,37.0
1404,12.0,1.0,18.0,88.0
1405,12.0,1.0,19.0,71.0
1406,12.0,1.0,20.0,17.0
1407,12.0,1.0,21.0,27.0
1408,12.0,1.0,22.0,60.0
1409,12.0,1.0,23.0,28.0
1410,12.0,1.0,24.0,55.0
1411,12.0,1.0,25.0,25.0
1412,12.0,1.0,26.0,97.0
1413,12.0,1.0,27.0,3.0
1414,12.0,1.0,28.0,100.0
1415,12.0,1.0,29.0,8.0
1416,12.0,1.0,30.0,3.0
1417,12.0,1.0,31.0,15.0
1418,12.0,1.0,32.0,5.0
1419,12.0,1.0,33.0,79.0
1420,12.0,1.0,34.0,10.0
1421,12.0,1.0,35.0,20.0
1422,12.0,1.0,36.0,86.0
1423,12.0,1.0,37.0,18.0
1424,12.0,1.0,38.0,35.0
1425,12.0,1.0,39.0,50.0
1426,12.0,1.0,40.0,57.0
1427,12.0,1.0,41.0,7.0
1428,12.0,2.0,0.0,11.0
1429,12.0,2.0,1.0,71.0
1430,12.0,2.0,2.0,9.0
1431,12.0,2.0,3.0,83.0
1432,12.0,2.0,4.0,83.0
1433,12.0,2.0,5.0,89.0
1434,12.0,2.0,6.0,5.0
1435,12.0,2.0,7.0,30.0
1436,12.0,2.0,8.0,60.0
1437,12.0,2.0,9.0,2.0
1438,12.0,2.0,10.0,7.0
1439,12.0,2.0,11.0,80.0
1440,12.0,2.0,12.0,16.0
1441,12.0,2.0,13.0,48.0
1442,12.0,2.0,14.0,99.0
1443,12.0,2.0,15.0,20.0
1444,12.0,2.0,16.0,86.0
1445,12.0,2.0,17.0,26.0
1446,12.0,2.0,18.0,0.0
1447,12.0,2.0,19.0,84.0
1448,12.0,2.0,20.0,51.0
1449,12.0,2.0,21.0,76.0
1450,12.0,2.0,22.0,68.0
1451,12.0,2.0,23.0,78.0
1452,12.0,2.0,24.0,83.0
1453,12.0,2.0,25.0,99.0
1454,12.0,2.0,26.0,45.0
1455,12.0,2.0,27.0,85.0
1456,12.0,2.0,28.0,0.0
1457,12.0,2.0,29.0,51.0
1458,12.0,2.0,30.0,70.0
1459,12.0,2.0,31.0,79.0
1460,12.0,2.0,32.0,66.0
1461,12.0,2.0,33.0,48.0
1462,12.0,2.0,34.0,71.0
1463,12.0,2.0,35.0,18.0
1464,12.0,2.0,36.0,70.0
1465,12.0,2.0,37.0,79.0
1466,12.0,2.0,38.0,72.0
1467,12.0,2.0,39.0,93.0
1468,12.0,2.0,40.0,93.0
1469,12.0,2.0,41.0,58.0
1470,12.0,3.0,0.0,74.0
1471,12.0,3.0,1.0,74.0
1472,12.0,3.0,2.0,59.0
1473,12.0,3.0,3.0,91.0
1474,12.0,3.0,4.0,38.0
1475,12.0,3.0,5.0,26.0
1476,12.0,3.0,6.0,57.0
1477,12.0,3.0,7.0,10.0
1478,12.0,3.0,8.0,35.0
1479,12.0,3.0,9.0,60.0
1480,12.0,3.0,10.0,73.0
1481,12.0,3.0,11.0,31.0
1482,12.0,3.0,12.0,78.0
1483,12.0,3.0,13.0,92.0
1484,12.0,3.0,14.0,48.0
1485,12.0,3.0,15.0,91.0
1486,12.0,3.0,16.0,1.0
1487,12.0,3.0,17.0,70.0
1488,12.0,3.0,18.0,9.0
1489,12.0,3.0,19.0,16.0
1490,12.0,3.0,20.0,8.0
1491,12.0,3.0,21.0,48.0
1492,12.0,3.0,22.0,49.0
1493,12.0,3.0,23.0,6.0
1494,12.0,3.0,24.0,44.0
1495,12.0,3.0,25.0,2.0
1496,12.0,3.0,26.0,61.0
1497,12.0,3.0,27.0,12.0
1498,12.0,3.0,28.0,84.0
1499,12.0,3.0,29.0,21.0
1500,12.0,3.0,30.0,30.0
1501,12.0,3.0,31.0,37.0
1502,12.0,3.0,32.0,57.0
1503,12.0,3.0,33.0,8.0
1504,12.0,3.0,34.0,28.0
1505,12.0,3.0,35.0,68.0
1506,12.0,3.0,36.0,52.0
1507,12.0,3.0,37.0,82.0
1508,12.0,3.0,38.0,43.0
1509,12.0,3.0,39.0,91.0
1510,12.0,3.0,40.0,43.0
1511,12.0,3.0,41.0,56.0
1512,13.0,1.0,0.0,99.0
1513,13.0,1.0,1.0,11.0
1514,13.0,1.0,2.0,54.0
1515,13.0,1.0,3.0,71.0
1516,13.0,1.0,4.0,91.0
1517,13.0,1.0,5.0,100.0
1518,13.0,1.0,6.0,68.0
1519,13.0,1.0,7.0,54.0
1520,13.0,1.0,8.0,79.0
1521,13.0,1.0,9.0,36.0
1522,13.0,1.0,10.0,4.0
1523,13.0,1.0,11.0,59.0
