,week,shift,consumption_id,consumption
776,4.0,2.0,66.0,44.0
777,4.0,2.0,67.0,43.0
778,4.0,2.0,68.0,74.0
779,4.0,2.0,69.0,69.0
780,4.0,2.0,70.0,85.0
781,4.0,3.0,0.0,93.0
782,4.0,3.0,1.0,30.0
783,4.0,3.0,2.0,31.0
784,4.0,3.0,3.0,49.0
785,4.0,3.0,4.0,68.0
786,4.0,3.0,5.0,45.0
787,4.0,3.0,6.0,99.0
788,4.0,3.0,7.0,62.0
789,4.0,3.0,8.0,30.0
790,4.0,3.0,9.0,62.0
791,4.0,3.0,10.0,78.0
792,4.0,3.0,11.0,14.0
793,4.0,3.0,12.0,96.0
794,4.0,3.0,13.0,55.0
795,4.0,3.0,14.0,15.0
796,4.0,3.0,15.0,82.0
797,4.0,3.0,16.0,84.0
798,4.0,3.0,17.0,59.0
799,4.0,3.0,18.0,36.0
800,4.0,3.0,19.0,69.0
801,4.0,3.0,20.0,12.0
802,4.0,3.0,21.0,0.0
803,4.0,3.0,22.0,55.0
804,4.0,3.0,23.0,62.0
805,4.0,3.0,24.0,95.0
806,4.0,3.0,25.0,61.0
807,4.0,3.0,26.0,13.0
808,4.0,3.0,27.0,36.0
809,4.0,3.0,28.0,33.0
810,4.0,3.0,29.0,59.0
811,4.0,3.0,30.0,33.0
812,4.0,3.0,31.0,9.0
813,4.0,3.0,32.0,57.0
814,4.0,3.0,33.0,37.0
815,4.0,3.0,34.0,92.0
816,4.0,3.0,35.0,27.0
817,4.0,3.0,36.0,15.0
818,4.0,3.0,37.0,53.0
819,4.0,3.0,38.0,94.0
820,4.0,3.0,39.0,23.0
821,4.0,3.0,40.0,32.0
822,4.0,3.0,41.0,63.0
823,4.0,3.0,42.0,96.0
824,4.0,3.0,43.0,89.0
825,4.0,3.0,44.0,38.0
826,4.0,3.0,45.0,25.0
827,4.0,3.0,46.0,17.0
828,4.0,3.0,47.0,94.0
829,4.0,3.0,48.0,85.0
830,4.0,3.0,49.0,36.0
831,4.0,3.0,50.0,76.0
832,4.0,3.0,51.0,34.0
833,4.0,3.0,52.0,7.0
834,4.0,3.0,53.0,10.0
835,4.0,3.0,54.0,95.0
836,4.0,3.0,55.0,26.0
837,4.0,3.0,56.0,42.0
838,4.0,3.0,57.0,76.0
839,4.0,3.0,58.0,57.0
840,4.0,3.0,59.0,4.0
841,4.0,3.0,60.0,85.0
842,4.0,3.0,61.0,65.0
843,4.0,3.0,62.0,84.0
844,4.0,3.0,63.0,95.0
845,4.0,3.0,64.0,20.0
846,4.0,3.0,65.0,0.0
847,4.0,3.0,66.0,94.0
848,4.0,3.0,67.0,52.0
849,4.0,3.0,68.0,92.0
850,4.0,3.0,69.0,17.0
851,4.0,3.0,70.0,52.0
852,5.0,1.0,0.0,8.0
853,5.0,1.0,1.0,86.0
854,5.0,1.0,2.0,37.0
855,5.0,1.0,3.0,26.0
856,5.0,1.0,4.0,6.0
857,5.0,1.0,5.0,10.0
858,5.0,1.0,6.0,89.0
859,5.0,1.0,7.0,3.0
860,5.0,1.0,8.0,59.0
861,5.0,1.0,9.0,73.0
862,5.0,1.0,10.0,30.0
863,5.0,1.0,11.0,43.0
864,5.0,1.0,12.0,15.0
865,5.0,1.0,13.0,9.0
866,5.0,1.0,14.0,26.0
867,5.0,1.0,15.0,62.0
868,5.0,1.0,16.0,86.0
869,5.0,1.0,17.0,30.0
870,5.0,1.0,18.0,65.0
871,5.0,1.0,19.0,68.0
872,5.0,1.0,20.0,40.0
873,5.0,1.0,21.0,80.0
874,5.0,1.0,22.0,95.0
875,5.0,1.0,23.0,90.0
876,5.0,1.0,24.0,74.0
877,5.0,1.0,25.0,54.0
878,5.0,1.0,26.0,31.0
879,5.0,1.0,27.0,32.0
880,5.0,1.0,28.0,63.0
881,5.0,1.0,29.0,29.0
882,5.0,1.0,30.0,15.0
883,5.0,1.0,31.0,89.0
884,5.0,1.0,32.0,52.0
885,5.0,1.0,33.0,78.0
886,5.0,1.0,34.0,5.0
887,5.0,1.0,35.0,33.0
888,5.0,1.0,36.0,35.0
889,5.0,1.0,37.0,71.0
890,5.0,1.0,38.0,3.0
891,5.0,1.0,39.0,85.0
892,5.0,1.0,40.0,39.0
893,5.0,1.0,41.0,29.0
894,5.0,1.0,42.0,3.0
895,5.0,1.0,43.0,80.0
896,5.0,1.0,44.0,85.0
897,5.0,1.0,45.0,56.0
898,5.0,1.0,46.0,32.0
899,5.0,1.0,47.0,36.0
900,5.0,1.0,48.0,0.0
901,5.0,1.0,49.0,53.0
902,5.0,1.0,50.0,18.0
903,5.0,1.0,51.0,81.0
904,5.0,1.0,52.0,78.0
905,5.0,1.0,53.0,22.0
906,5.0,1.0,54.0,37.0
907,5.0,1.0,55.0,49.0
908,5.0,1.0,56.0,70.0
909,5.0,1.0,57.0,57.0
910,5.0,1.0,58.0,96.0
911,5.0,1.0,59.0,25.0
912,5.0,1.0,60.0,8.0
913,5.0,1.0,61.0,97.0
914,5.0,1.0,62.0,56.0
915,5.0,1.0,63.0,20.0
916,5.0,1.0,64.0,6.0
917,5.0,1.0,65.0,49.0
918,5.0,1.0,66.0,66.0
919,5.0,1.0,67.0,99.0
920,5.0,1.0,68.0,33.0
921,5.0,1.0,69.0,71.0
922,5.0,1.0,70.0,55.0
923,5.0,2.0,0.0,19.0
924,5.0,2.0,1.0,69.0
925,5.0,2.0,2.0,93.0
926,5.0,2.0,3.0,42.0
927,5.0,2.0,4.0,0.0
928,5.0,2.0,5.0,32.0
929,5.0,2.0,6.0,62.0
930,5.0,2.0,7.0,12.0
931,5.0,2.0,8.0,43.0
932,5.0,2.0,9.0,44.0
933,5.0,2.0,10.0,41.0
934,5.0,2.0,11.0,37.0
935,5.0,2.0,12.0,39.0
936,5.0,2.0,13.0,37.0
937,5.0,2.0,14.0,64.0
938,5.0,2.0,15.0,58.0
939,5.0,2.0,16.0,55.0
940,5.0,2.0,17.0,88.0
941,5.0,2.0,18.0,56.0
942,5.0,2.0,19.0,53.0
943,5.0,2.0,20.0,95.0
944,5.0,2.0,21.0,24.0
945,5.0,2.0,22.0,54.0
946,5.0,2.0,23.0,46.0
947,5.0,2.0,24.0,87.0
948,5.0,2.0,25.0,51.0
949,5.0,2.0,26.0,92.0
950,5.0,2.0,27.0,63.0
951,5.0,2.0,28.0,64.0
952,5.0,2.0,29.0,81.0
953,5.0,2.0,30.0,73.0
954,5.0,2.0,31.0,93.0
955,5.0,2.0,32.0,84.0
956,5.0,2.0,33.0,32.0
957,5.0,2.0,34.0,9.0
958,5.0,2.0,35.0,66.0
959,5.0,2.0,36.0,63.0
960,5.0,2.0,37.0,54.0
961,5.0,2.0,38.0,73.0
962,5.0,2.0,39.0,70.0
963,5.0,2.0,40.0,82.0
964,5.0,2.0,41.0,30.0
965,5.0,2.0,42.0,87.0
966,5.0,2.0,43.0,5.0
967,5.0,2.0,44.0,41.0
968,5.0,2.0,45.0,99.0
969,5.0,2.0,46.0,47.0
970,5.0,2.0,47.0,91.0
971,5.0,2.0,48.0,76.0
972,5.0,2.0,49.0,52.0
973,5.0,2.0,50.0,99.0
974,5.0,2.0,51.0,42.0
975,5.0,2.0,52.0,80.0
976,5.0,2.0,53.0,68.0
977,5.0,2.0,54.0,96.0
978,5.0,2.0,55.0,98.0
979,5.0,2.0,56.0,72.0
980,5.0,2.0,57.0,0.0
981,5.0,2.0,58.0,86.0
982,5.0,2.0,59.0,58.0
983,5.0,2.0,60.0,36.0
984,5.0,2.0,61.0,88.0
985,5.0,2.0,62.0,2.0
986,5.0,2.0,63.0,35.0
987,5.0,2.0,64.0,65.0
988,5.0,2.0,65.0,18.0
989,5.0,2.0,66.0,34.0
990,5.0,2.0,67.0,99.0
991,5.0,2.0,68.0,78.0
992,5.0,2.0,69.0,58.0
993,5.0,2.0,70.0,53.0
994,5.0,3.0,0.0,11.0
995,5.0,3.0,1.0,30.0
996,5.0,3.0,2.0,22.0
997,5.0,3.0,3.0,59.0
998,5.0,3.0,4.0,42.0
999,5.0,3.0,5.0,30.0
1000,5.0,3.0,6.0,75.0
1001,5.0,3.0,7.0,36.0
1002,5.0,3.0,8.0,47.0
1003,5.0,3.0,9.0,89.0
1004,5.0,3.0,10.0,63.0
1005,5.0,3.0,11.0,90.0
1006,5.0,3.0,12.0,88.0
1007,5.0,3.0,13.0,65.0
1008,5.0,3.0,14.0,70.0
1009,5.0,3.0,15.0,81.0
1010,5.0,3.0,16.0,56.0
1011,5.0,3.0,17.0,57.0
1012,5.0,3.0,18.0,9.0
1013,5.0,3.0,19.0,59.0
1014,5.0,3.0,20.0,4.0
1015,5.0,3.0,21.0,74.0
1016,5.0,3.0,22.0,34.0
1017,5.0,3.0,23.0,0.0
1018,5.0,3.0,24.0,19.0
1019,5.0,3.0,25.0,94.0
1020,5.0,3.0,26.0,64.0
1021,5.0,3.0,27.0,97.0
1022,5.0,3.0,28.0,82.0
1023,5.0,3.0,29.0,85.0
1024,5.0,3.0,30.0,88.0
1025,5.0,3.0,31.0,91.0
1026,5.0,3.0,32.0,31.0
1027,5.0,3.0,33.0,99.0
1028,5.0,3.0,34.0,8.0
1029,5.0,3.0,35.0,75.0
1030,5.0,3.0,36.0,93.0
1031,5.0,3.0,37.0,54.0
1032,5.0,3.0,38.0,12.0
1033,5.0,3.0,39.0,76.0
1034,5.0,3.0,40.0,25.0
1035,5.0,3.0,41.0,25.0
1036,5.0,3.0,42.0,16.0
1037,5.0,3.0,43.0,36.0
1038,5.0,3.0,44.0,84.0
1039,5.0,3.0,45.0,92.0
1040,5.0,3.0,46.0,46.0
1041,5.0,3.0,47.0,52.0
1042,5.0,3.0,48.0,66.0
1043,5.0,3.0,49.0,80.0
1044,5.0,3.0,50.0,41.0
1045,5.0,3.0,51.0,54.0
1046,5.0,3.0,52.0,3.0
1047,5.0,3.0,53.0,64.0
1048,5.0,3.0,54.0,13.0
1049,5.0,3.0,55.0,9.0
1050,5.0,3.0,56.0,74.0
1051,5.0,3.0,57.0,79.0
1052,5.0,3.0,58.0,55.0
1053,5.0,3.0,59.0,36.0
1054,5.0,3.0,60.0,86.0
1055,5.0,3.0,61.0,13.0
1056,5.0,3.0,62.0,98.0
1057,5.0,3.0,63.0,20.0
1058,5.0,3.0,64.0,34.0
1059,5.0,3.0,65.0,60.0
1060,5.0,3.0,66.0,87.0
1061,5.0,3.0,67.0,91.0
1062,5.0,3.0,68.0,58.0
1063,5.0,3.0,69.0,17.0
1064,5.0,3.0,70.0,97.0
1065,6.0,1.0,0.0,100.0
1066,6.0,1.0,1.0,51.0
1067,6.0,1.0,2.0,98.0
1068,6.0,1.0,3.0,20.0
1069,6.0,1.0,4.0,49.0
1070,6.0,1.0,5.0,80.0
1071,6.0,1.0,6.0,10.0
1072,6.0,1.0,7.0,16.0
1073,6.0,1.0,8.0,58.0
1074,6.0,1.0,9.0,40.0
1075,6.0,1.0,10.0,20.0
1076,6.0,1.0,11.0,56.0
1077,6.0,1.0,12.0,70.0
1078,6.0,1.0,13.0,9.0
1079,6.0,1.0,14.0,39.0
1080,6.0,1.0,15.0,84.0
1081,6.0,1.0,16.0,13.0
1082,6.0,1.0,17.0,39.0
1083,6.0,1.0,18.0,91.0
1084,6.0,1.0,19.0,5.0
1085,6.0,1.0,20.0,10.0
1086,6.0,1.0,21.0,24.0
1087,6.0,1.0,22.0,65.0
1088,6.0,1.0,23.0,5.0
1089,6.0,1.0,24.0,100.0
1090,6.0,1.0,25.0,84.0
1091,6.0,1.0,26.0,89.0
1092,6.0,1.0,27.0,28.0
1093,6.0,1.0,28.0,54.0
1094,6.0,1.0,29.0,59.0
1095,6.0,1.0,30.0,4.0
1096,6.0,1.0,31.0,73.0
1097,6.0,1.0,32.0,79.0
1098,6.0,1.0,33.0,27.0
1099,6.0,1.0,34.0,7.0
1100,6.0,1.0,35.0,28.0
1101,6.0,1.0,36.0,3.0
1102,6.0,1.0,37.0,45.0
1103,6.0,1.0,38.0,72.0
1104,6.0,1.0,39.0,26.0
1105,6.0,1.0,40.0,34.0
1106,6.0,1.0,41.0,6.0
1107,6.0,1.0,42.0,36.0
1108,6.0,1.0,43.0,88.0
1109,6.0,1.0,44.0,63.0
1110,6.0,1.0,45.0,80.0
1111,6.0,1.0,46.0,48.0
1112,6.0,1.0,47.0,91.0
1113,6.0,1.0,48.0,96.0
1114,6.0,1.0,49.0,14.0
1115,6.0,1.0,50.0,18.0
1116,6.0,1.0,51.0,18.0
1117,6.0,1.0,52.0,78.0
1118,6.0,1.0,53.0,35.0
1119,6.0,1.0,54.0,12.0
1120,6.0,1.0,55.0,58.0
1121,6.0,1.0,56.0,75.0
1122,6.0,1.0,57.0,42.0
1123,6.0,1.0,58.0,95.0
1124,6.0,1.0,59.0,55.0
1125,6.0,1.0,60.0,23.0
1126,6.0,1.0,61.0,64.0
1127,6.0,1.0,62.0,46.0
1128,6.0,1.0,63.0,68.0
1129,6.0,1.0,64.0,16.0
1130,6.0,1.0,65.0,50.0
1131,6.0,1.0,66.0,23.0
1132,6.0,1.0,67.0,24.0
1133,6.0,1.0,68.0,11.0
1134,6.0,1.0,69.0,64.0
1135,6.0,1.0,70.0,36.0
1136,6.0,2.0,0.0,0.0
1137,6.0,2.0,1.0,79.0
1138,6.0,2.0,2.0,33.0
1139,6.0,2.0,3.0,25.0
1140,6.0,2.0,4.0,13.0
1141,6.0,2.0,5.0,57.0
1142,6.0,2.0,6.0,22.0
1143,6.0,2.0,7.0,94.0
1144,6.0,2.0,8.0,86.0
1145,6.0,2.0,9.0,65.0
1146,6.0,2.0,10.0,18.0
1147,6.0,2.0,11.0,47.0
1148,6.0,2.0,12.0,69.0
1149,6.0,2.0,13.0,91.0
1150,6.0,2.0,14.0,94.0
1151,6.0,2.0,15.0,80.0
1152,6.0,2.0,16.0,77.0
1153,6.0,2.0,17.0,81.0
1154,6.0,2.0,18.0,85.0
1155,6.0,2.0,19.0,97.0
1156,6.0,2.0,20.0,63.0
1157,6.0,2.0,21.0,83.0
1158,6.0,2.0,22.0,33.0
1159,6.0,2.0,23.0,89.0
1160,6.0,2.0,24.0,6.0
1161,6.0,2.0,25.0,92.0
1162,6.0,2.0,26.0,18.0
1163,6.0,2.0,27.0,12.0
1164,6.0,2.0,28.0,84.0
1165,6.0,2.0,29.0,74.0
1166,6.0,2.0,30.0,84.0
1167,6.0,2.0,31.0,6.0
1168,6.0,2.0,32.0,1.0
1169,6.0,2.0,33.0,23.0
1170,6.0,2.0,34.0,69.0
1171,6.0,2.0,35.0,38.0
1172,6.0,2.0,36.0,74.0
1173,6.0,2.0,37.0,57.0
1174,6.0,2.0,38.0,94.0
1175,6.0,2.0,39.0,33.0
1176,6.0,2.0,40.0,5.0
1177,6.0,2.0,41.0,56.0
1178,6.0,2.0,42.0,91.0
1179,6.0,2.0,43.0,44.0
1180,6.0,2.0,44.0,85.0
1181,6.0,2.0,45.0,46.0
1182,6.0,2.0,46.0,89.0
1183,6.0,2.0,47.0,22.0
1184,6.0,2.0,48.0,89.0
1185,6.0,2.0,49.0,47.0
1186,6.0,2.0,50.0,26.0
1187,6.0,2.0,51.0,85.0
1188,6.0,2.0,52.0,10.0
1189,6.0,2.0,53.0,77.0
1190,6.0,2.0,54.0,97.0
1191,6.0,2.0,55.0,15.0
1192,6.0,2.0,56.0,5.0
1193,6.0,2.0,57.0,76.0
1194,6.0,2.0,58.0,65.0
1195,6.0,2.0,59.0,49.0
1196,6.0,2.0,60.0,30.0
1197,6.0,2.0,61.0,61.0
1198,6.0,2.0,62.0,88.0
1199,6.0,2.0,63.0,17.0
1200,6.0,2.0,64.0,6.0
1201,6.0,2.0,65.0,62.0
1202,6.0,2.0,66.0,12.0
1203,6.0,2.0,67.0,70.0
1204,6.0,2.0,68.0,51.0
1205,6.0,2.0,69.0,41.0
1206,6.0,2.0,70.0,32.0
1207,6.0,3.0,0.0,35.0
1208,6.0,3.0,1.0,10.0
1209,6.0,3.0,2.0,53.0
1210,6.0,3.0,3.0,2.0
1211,6.0,3.0,4.0,4.0
1212,6.0,3.0,5.0,49.0
1213,6.0,3.0,6.0,62.0
1214,6.0,3.0,7.0,26.0
1215,6.0,3.0,8.0,85.0
1216,6.0,3.0,9.0,25.0
1217,6.0,3.0,10.0,79.0
1218,6.0,3.0,11.0,21.0
1219,6.0,3.0,12.0,0.0
1220,6.0,3.0,13.0,40.0
1221,6.0,3.0,14.0,48.0
1222,6.0,3.0,15.0,67.0
1223,6.0,3.0,16.0,31.0
1224,6.0,3.0,17.0,5.0
1225,6.0,3.0,18.0,97.0
1226,6.0,3.0,19.0,40.0
1227,6.0,3.0,20.0,33.0
1228,6.0,3.0,21.0,29.0
1229,6.0,3.0,22.0,68.0
1230,6.0,3.0,23.0,13.0
1231,6.0,3.0,24.0,69.0
1232,6.0,3.0,25.0,92.0
1233,6.0,3.0,26.0,58.0
1234,6.0,3.0,27.0,55.0
1235,6.0,3.0,28.0,29.0
1236,6.0,3.0,29.0,64.0
1237,6.0,3.0,30.0,100.0
1238,6.0,3.0,31.0,15.0
1239,6.0,3.0,32.0,14.0
1240,6.0,3.0,33.0,44.0
1241,6.0,3.0,34.0,42.0
1242,6.0,3.0,35.0,12.0
1243,6.0,3.0,36.0,60.0
1244,6.0,3.0,37.0,61.0
1245,6.0,3.0,38.0,60.0
1246,6.0,3.0,39.0,79.0
1247,6.0,3.0,40.0,79.0
1248,6.0,3.0,41.0,67.0
1249,6.0,3.0,42.0,3.0
1250,6.0,3.0,43.0,96.0
1251,6.0,3.0,44.0,10.0
1252,6.0,3.0,45.0,41.0
1253,6.0,3.0,46.0,80.0
1254,6.0,3.0,47.0,65.0
1255,6.0,3.0,48.0,52.0
1256,6.0,3.0,49.0,74.0
1257,6.0,3.0,50.0,57.0
1258,6.0,3.0,51.0,22.0
1259,6.0,3.0,52.0,44.0
1260,6.0,3.0,53.0,46.0
1261,6.0,3.0,54.0,66.0
1262,6.0,3.0,55.0,68.0
1263,6.0,3.0,56.0,59.0
1264,6.0,3.0,57.0,87.0
1265,6.0,3.0,58.0,47.0
1266,6.0,3.0,59.0,21.0
1267,6.0,3.0,60.0,32.0
1268,6.0,3.0,61.0,20.0
1269,6.0,3.0,62.0,46.0
1270,6.0,3.0,63.0,44.0
1271,6.0,3.0,64.0,43.0
1272,6.0,3.0,65.0,66.0
1273,6.0,3.0,66.0,83.0
1274,6.0,3.0,67.0,69.0
1275,6.0,3.0,68.0,66.0
1276,6.0,3.0,69.0,31.0
1277,6.0,3.0,70.0,97.0
1278,7.0,1.0,0.0,53.0
1279,7.0,1.0,1.0,94.0
1280,7.0,1.0,2.0,88.0
1281,7.0,1.0,3.0,5.0
1282,7.0,1.0,4.0,95.0
1283,7.0,1.0,5.0,31.0
1284,7.0,1.0,6.0,46.0
1285,7.0,1.0,7.0,50.0
1286,7.0,1.0,8.0,59.0
1287,7.0,1.0,9.0,34.0
1288,7.0,1.0,10.0,79.0
1289,7.0,1.0,11.0,0.0
1290,7.0,1.0,12.0,16.0
1291,7.0,1.0,13.0,66.0
1292,7.0,1.0,14.0,50.0
1293,7.0,1.0,15.0,60.0
1294,7.0,1.0,16.0,70.0
1295,7.0,1.0,17.0,82.0
1296,7.0,1.0,18.0,94.0
1297,7.0,1.0,19.0,48.0
1298,7.0,1.0,20.0,99.0
1299,7.0,1.0,21.0,57.0
1300,7.0,1.0,22.0,100.0
1301,7.0,1.0,23.0,10.0
1302,7.0,1.0,24.0,88.0
1303,7.0,1.0,25.0,72.0
1304,7.0,1.0,26.0,19.0
1305,7.0,1.0,27.0,45.0
1306,7.0,1.0,28.0,35.0
1307,7.0,1.0,29.0,65.0
1308,7.0,1.0,30.0,66.0
1309,7.0,1.0,31.0,2.0
1310,7.0,1.0,32.0,12.0
1311,7.0,1.0,33.0,47.0
1312,7.0,1.0,34.0,11.0
1313,7.0,1.0,35.0,91.0
1314,7.0,1.0,36.0,40.0
1315,7.0,1.0,37.0,32.0
1316,7.0,1.0,38.0,27.0
1317,7.0,1.0,39.0,45.0
1318,7.0,1.0,40.0,6.0
1319,7.0,1.0,41.0,52.0
1320,7.0,1.0,42.0,50.0
1321,7.0,1.0,43.0,15.0
1322,7.0,1.0,44.0,48.0
1323,7.0,1.0,45.0,57.0
1324,7.0,1.0,46.0,56.0
1325,7.0,1.0,47.0,87.0
1326,7.0,1.0,48.0,97.0
1327,7.0,1.0,49.0,8.0
1328,7.0,1.0,50.0,64.0
1329,7.0,1.0,51.0,39.0
1330,7.0,1.0,52.0,54.0
1331,7.0,1.0,53.0,62.0
1332,7.0,1.0,54.0,79.0
1333,7.0,1.0,55.0,79.0
1334,7.0,1.0,56.0,70.0
1335,7.0,1.0,57.0,2.0
1336,7.0,1.0,58.0,61.0
1337,7.0,1.0,59.0,66.0
1338,7.0,1.0,60.0,37.0
1339,7.0,1.0,61.0,25.0
1340,7.0,1.0,62.0,44.0
1341,7.0,1.0,63.0,55.0
1342,7.0,1.0,64.0,49.0
1343,7.0,1.0,65.0,39.0
1344,7.0,1.0,66.0,57.0
1345,7.0,1.0,67.0,83.0
1346,7.0,1.0,68.0,39.0
1347,7.0,1.0,69.0,51.0
1348,7.0,1.0,70.0,67.0
1349,7.0,2.0,0.0,4.0
1350,7.0,2.0,1.0,25.0
1351,7.0,2.0,2.0,74.0
1352,7.0,2.0,3.0,7.0
1353,7.0,2.0,4.0,26.0
1354,7.0,2.0,5.0,28.0
1355,7.0,2.0,6.0,59.0
1356,7.0,2.0,7.0,53.0
1357,7.0,2.0,8.0,65.0
1358,7.0,2.0,9.0,86.0
1359,7.0,2.0,10.0,13.0
1360,7.0,2.0,11.0,92.0
1361,7.0,2.0,12.0,57.0
1362,7.0,2.0,13.0,51.0
1363,7.0,2.0,14.0,12.0
1364,7.0,2.0,15.0,32.0
1365,7.0,2.0,16.0,28.0
1366,7.0,2.0,17.0,52.0
1367,7.0,2.0,18.0,13.0
1368,7.0,2.0,19.0,35.0
1369,7.0,2.0,20.0,90.0
1370,7.0,2.0,21.0,92.0
1371,7.0,2.0,22.0,26.0
1372,7.0,2.0,23.0,96.0
1373,7.0,2.0,24.0,38.0
1374,7.0,2.0,25.0,69.0
1375,7.0,2.0,26.0,87.0
1376,7.0,2.0,27.0,100.0
1377,7.0,2.0,28.0,68.0
1378,7.0,2.0,29.0,81.0
1379,7.0,2.0,30.0,40.0
1380,7.0,2.0,31.0,35.0
1381,7.0,2.0,32.0,74.0
1382,7.0,2.0,33.0,50.0
1383,7.0,2.0,34.0,59.0
1384,7.0,2.0,35.0,9.0
1385,7.0,2.0,36.0,11.0
1386,7.0,2.0,37.0,83.0
1387,7.0,2.0,38.0,42.0
1388,7.0,2.0,39.0,63.0
1389,7.0,2.0,40.0,88.0
1390,7.0,2.0,41.0,95.0
1391,7.0,2.0,42.0,20.0
1392,7.0,2.0,43.0,97.0
1393,7.0,2.0,44.0,81.0
1394,7.0,2.0,45.0,33.0
1395,7.0,2.0,46.0,98.0
1396,7.0,2.0,47.0,60.0
1397,7.0,2.0,48.0,44.0
1398,7.0,2.0,49.0,95.0
1399,7.0,2.0,50.0,28.0
1400,7.0,2.0,51.0,89.0
1401,7.0,2.0,52.0,33.0
1402,7.0,2.0,53.0,79.0
1403,7.0,2.0,54.0,63.0
1404,7.0,2.0,55.0,20.0
1405,7.0,2.0,56.0,35.0
1406,7.0,2.0,57.0,48.0
1407,7.0,2.0,58.0,96.0
1408,7.0,2.0,59.0,19.0
1409,7.0,2.0,60.0,59.0
1410,7.0,2.0,61.0,76.0
1411,7.0,2.0,62.0,35.0
1412,7.0,2.0,63.0,27.0
1413,7.0,2.0,64.0,47.0
1414,7.0,2.0,65.0,78.0
1415,7.0,2.0,66.0,84.0
1416,7.0,2.0,67.0,21.0
1417,7.0,2.0,68.0,80.0
1418,7.0,2.0,69.0,17.0
1419,7.0,2.0,70.0,62.0
1420,7.0,3.0,0.0,97.0
1421,7.0,3.0,1.0,78.0
1422,7.0,3.0,2.0,85.0
1423,7.0,3.0,3.0,19.0
1424,7.0,3.0,4.0,6.0
1425,7.0,3.0,5.0,97.0
1426,7.0,3.0,6.0,44.0
1427,7.0,3.0,7.0,14.0
1428,7.0,3.0,8.0,0.0
1429,7.0,3.0,9.0,75.0
1430,7.0,3.0,10.0,44.0
1431,7.0,3.0,11.0,41.0
1432,7.0,3.0,12.0,1.0
1433,7.0,3.0,13.0,1.0
1434,7.0,3.0,14.0,32.0
1435,7.0,3.0,15.0,9.0
1436,7.0,3.0,16.0,17.0
1437,7.0,3.0,17.0,84.0
1438,7.0,3.0,18.0,27.0
1439,7.0,3.0,19.0,48.0
1440,7.0,3.0,20.0,66.0
1441,7.0,3.0,21.0,14.0
1442,7.0,3.0,22.0,26.0
1443,7.0,3.0,23.0,62.0
1444,7.0,3.0,24.0,47.0
1445,7.0,3.0,25.0,3.0
1446,7.0,3.0,26.0,36.0
1447,7.0,3.0,27.0,23.0
1448,7.0,3.0,28.0,49.0
1449,7.0,3.0,29.0,80.0
1450,7.0,3.0,30.0,78.0
1451,7.0,3.0,31.0,41.0
1452,7.0,3.0,32.0,70.0
1453,7.0,3.0,33.0,38.0
1454,7.0,3.0,34.0,62.0
1455,7.0,3.0,35.0,77.0
1456,7.0,3.0,36.0,53.0
1457,7.0,3.0,37.0,46.0
1458,7.0,3.0,38.0,51.0
1459,7.0,3.0,39.0,32.0
1460,7.0,3.0,40.0,49.0
1461,7.0,3.0,41.0,89.0
1462,7.0,3.0,42.0,53.0
1463,7.0,3.0,43.0,46.0
1464,7.0,3.0,44.0,98.0
1465,7.0,3.0,45.0,48.0
1466,7.0,3.0,46.0,64.0
1467,7.0,3.0,47.0,54.0
1468,7.0,3.0,48.0,21.0
1469,7.0,3.0,49.0,85.0
1470,7.0,3.0,50.0,59.0
1471,7.0,3.0,51.0,67.0
1472,7.0,3.0,52.0,67.0
1473,7.0,3.0,53.0,99.0
1474,7.0,3.0,54.0,99.0
1475,7.0,3.0,55.0,28.0
1476,7.0,3.0,56.0,49.0
1477,7.0,3.0,57.0,10.0
1478,7.0,3.0,58.0,46.0
1479,7.0,3.0,59.0,7.0
1480,7.0,3.0,60.0,61.0
1481,7.0,3.0,61.0,30.0
1482,7.0,3.0,62.0,33.0
1483,7.0,3.0,63.0,4.0
1484,7.0,3.0,64.0,5.0
1485,7.0,3.0,65.0,70.0
1486,7.0,3.0,66.0,91.0
1487,7.0,3.0,67.0,27.0
1488,7.0,3.0,68.0,57.0
1489,7.0,3.0,69.0,74.0
1490,7.0,3.0,70.0,42.0
1491,8.0,1.0,0.0,8.0
1492,8.0,1.0,1.0,41.0
1493,8.0,1.0,2.0,76.0
1494,8.0,1.0,3.0,44.0
1495,8.0,1.0,4.0,90.0
1496,8.0,1.0,5.0,36.0
1497,8.0,1.0,6.0,72.0
1498,8.0,1.0,7.0,22.0
1499,8.0,1.0,8.0,76.0
1500,8.0,1.0,9.0,26.0
1501,8.0,1.0,10.0,60.0
1502,8.0,1.0,11.0,89.0
1503,8.0,1.0,12.0,26.0
1504,8.0,1.0,13.0,97.0
1505,8.0,1.0,14.0,43.0
1506,8.0,1.0,15.0,41.0
1507,8.0,1.0,16.0,54.0
1508,8.0,1.0,17.0,58.0
1509,8.0,1.0,18.0,15.0
1510,8.0,1.0,19.0,35.0
1511,8.0,1.0,20.0,79.0
1512,8.0,1.0,21.0,58.0
1513,8.0,1.0,22.0,7.0
1514,8.0,1.0,23.0,70.0
1515,8.0,1.0,24.0,93.0
1516,8.0,1.0,25.0,4.0
1517,8.0,1.0,26.0,28.0
1518,8.0,1.0,27.0,67.0
1519,8.0,1.0,28.0,21.0
1520,8.0,1.0,29.0,57.0
1521,8.0,1.0,30.0,12.0
1522,8.0,1.0,31.0,97.0
